GIGU004,ABB003,Tennis,잠원테니스장4,02-3780-0531,"요금:1회 2000원 단체독점사용시,월간정기사용시 75000원 이용시간:3월~9월 06:00~20:00  10월~익년2월 07:00~18:00 이용기준:1회 2시간이내",37.5203885,127.0111537
GIGU004,ABB003,Tennis,잠원테니스장2,02-3780-0531,"요금:1회 2000원 단체독점사용시,월간정기사용시 75000원 이용시간:3월~9월 06:00~20:00  10월~익년2월 07:00~18:00 이용기준:1회 2시간이내",37.5201665,127.0109155
GIGU004,ABB003,Tennis,잠원테니스장1,02-3780-0531,"요금:1회 2000원 단체독점사용시,월간정기사용시 75000원 이용시간:3월~9월 06:00~20:00  10월~익년2월 07:00~18:00 이용기준:1회 2시간이내",37.5200561,127.0107962
GIGU004,ABB003,Tennis,잠원테니스장5,02-3780-0531,"요금:1회 2000원 단체독점사용시,월간정기사용시 75000원 이용시간:3월~9월 06:00~20:00  10월~익년2월 07:00~18:00 이용기준:1회 2시간이내",37.5204989,127.0112747
GIGU003,ABB003,Tennis,뚝섬테니스장1,02-3780-0521,"요금:1회 2000원 단체독점사용시,월간정기사용시 75000원 이용시간:3월~9월 06:00~20:00  10월~익년2월 07:00~18:00 이용기준:1회 2시간이내(공사중)",37.5278161,127.0771275
GIGU011,ABB003,Tennis,망원테니스장2,02-3780-0601,"요금:1회 2000원 단체독점사용시,월간정기사용시 75000원 이용시간:3월~9월 06:00~20:00  10월~익년2월 07:00~18:00 이용기준:1회 2시간이내",37.5522833,126.8991742
GIGU011,ABB003,Tennis,망원테니스장5,02-3780-0601,"요금:1회 2000원 단체독점사용시,월간정기사용시 75000원 이용시간:3월~9월 06:00~20:00  10월~익년2월 07:00~18:00 이용기준:1회 2시간이내",37.552579,126.8987539
GIGU002,ABB003,Tennis,광나루테니스장1,02-3780-0501,"요금:1회 2000원 단체독점사용시,월간정기사용시 75000원 이용시간:3월~9월 06:00~20:00  10월~익년2월 07:00~18:00 이용기준:1회 2시간이내",37.550397,127.1219598
GIGU002,ABB003,Tennis,광나루테니스장2,02-3780-0501,"요금:1회 2000원 단체독점사용시,월간정기사용시 75000원 이용시간:3월~9월 06:00~20:00  10월~익년2월 07:00~18:00 이용기준:1회 2시간이내",37.550265,127.1219098
GIGU002,ABB003,Tennis,광나루테니스장3,02-3780-0501,"요금:1회 2000원 단체독점사용시,월간정기사용시 75000원 이용시간:3월~9월 06:00~20:00  10월~익년2월 07:00~18:00 이용기준:1회 2시간이내",37.550134,127.1218609
GIGU002,ABB003,Tennis,광나루테니스장4,02-3780-0501,"요금:1회 2000원 단체독점사용시,월간정기사용시 75000원 이용시간:3월~9월 06:00~20:00  10월~익년2월 07:00~18:00 이용기준:1회 2시간이내",37.5500025,127.1218121
GIGU002,ABB003,Tennis,광나루테니스장5,02-3780-0501,"요금:1회 2000원 단체독점사용시,월간정기사용시 75000원 이용시간:3월~9월 06:00~20:00  10월~익년2월 07:00~18:00 이용기준:1회 2시간이내",37.5498715,127.1217632
GIGU002,ABB003,Tennis,광나루테니스장7,02-3780-0501,"요금:1회 2000원 단체독점사용시,월간정기사용시 75000원 이용시간:3월~9월 06:00~20:00  10월~익년2월 07:00~18:00 이용기준:1회 2시간이내",37.5496089,127.1216654
GIGU006,ABB003,Tennis,이촌테니스장5,02-3780-0551,"요금:1회 2000원 단체독점사용시,월간정기사용시 75000원 이용시간:3월~9월 06:00~20:00  10월~익년2월 07:00~18:00 이용기준:1회 2시간이내",37.5156764,126.9852642
GIGU006,ABB003,Tennis,이촌테니스장6,02-3780-0551,"요금:1회 2000원 단체독점사용시,월간정기사용시 75000원 이용시간:3월~9월 06:00~20:00  10월~익년2월 07:00~18:00 이용기준:1회 2시간이내",37.5156633,126.9850787
GIGU006,ABB003,Tennis,이촌테니스장7,02-3780-0551,"요금:1회 2000원 단체독점사용시,월간정기사용시 75000원 이용시간:3월~9월 06:00~20:00  10월~익년2월 07:00~18:00 이용기준:1회 2시간이내",37.5156511,126.984896
GIGU004,ABB003,Tennis,잠원테니스장3,02-3780-0531,"요금:1회 2000원 단체독점사용시,월간정기사용시 75000원 이용시간:3월~9월 06:00~20:00  10월~익년2월 07:00~18:00 이용기준:1회 2시간이내",37.5202777,127.0110349
GIGU011,ABB003,Tennis,망원테니스장4,02-3780-0601,"요금:1회 2000원 단체독점사용시,월간정기사용시 75000원 이용시간:3월~9월 06:00~20:00  10월~익년2월 07:00~18:00 이용기준:1회 2시간이내",37.5524804,126.8988944
GIGU002,ABB003,Tennis,광나루테니스장8,02-3780-0501,"요금:1회 2000원 단체독점사용시,월간정기사용시 75000원 이용시간:3월~9월 06:00~20:00  10월~익년2월 07:00~18:00 이용기준:1회 2시간이내",37.5494774,127.1216166
GIGU003,ABB003,Tennis,뚝섬테니스장2,02-3780-0521,"요금:1회 2000원 단체독점사용시,월간정기사용시 75000원 이용시간:3월~9월 06:00~20:00  10월~익년2월 07:00~18:00 이용기준:1회 2시간이내(공사중)",37.5277339,127.0773559
GIGU002,ABB003,Tennis,광나루테니스장6,02-3780-0501,"요금:1회 2000원 단체독점사용시,월간정기사용시 75000원 이용시간:3월~9월 06:00~20:00  10월~익년2월 07:00~18:00 이용기준:1회 2시간이내",37.54974,127.1217143
GIGU011,ABB003,Tennis,망원테니스장1,02-3780-0601,"요금:1회 2000원 단체독점사용시,월간정기사용시 75000원 이용시간:3월~9월 06:00~20:00  10월~익년2월 07:00~18:00 이용기준:1회 2시간이내",37.5521843,126.8993129
GIGU003,ABB003,Tennis,뚝섬테니스장3,02-3780-0521,"요금:1회 2000원 단체독점사용시,월간정기사용시 75000원 이용시간:3월~9월 06:00~20:00  10월~익년2월 07:00~18:00 이용기준:1회 2시간이내(공사중)",37.527775,127.0772417
GIGU006,ABB003,Tennis,이촌테니스장8,02-3780-0551,"요금:1회 2000원 단체독점사용시,월간정기사용시 75000원 이용시간:3월~9월 06:00~20:00  10월~익년2월 07:00~18:00 이용기준:1회 2시간이내",37.5156393,126.9847094
GIGU006,AB003,Tennis,이촌테니스장4,02-3780-0551,"요금:1회 2000원 단체독점사용시,월간정기사용시 75000원 이용시간:3월~9월 06:00~20:00  10월~익년2월 07:00~18:00 이용기준:1회 2시간이내",37.5156894,126.9854474
GIGU006,AB003,Tennis,이촌테니스장3,02-3780-0551,"요금:1회 2000원 단체독점사용시,월간정기사용시 75000원 이용시간:3월~9월 06:00~20:00  10월~익년2월 07:00~18:00 이용기준:1회 2시간이내",37.5157016,126.9856205
GIGU006,AB003,Tennis,이촌테니스장2,02-3780-0551,"요금:1회 2000원 단체독점사용시,월간정기사용시 75000원 이용시간:3월~9월 06:00~20:00  10월~익년2월 07:00~18:00 이용기준:1회 2시간이내",37.5157129,126.9857794
GIGU006,AB003,Tennis,이촌테니스장1,02-3780-0551,"요금:1회 2000원 단체독점사용시,월간정기사용시 75000원 이용시간:3월~9월 06:00~20:00  10월~익년2월 07:00~18:00 이용기준:1회 2시간이내",37.5157251,126.9859462
GIGU011,ABB003,Tennis,망원테니스장3,02-3780-0601,"요금:1회 2000원 단체독점사용시,월간정기사용시 75000원 이용시간:3월~9월 06:00~20:00  10월~익년2월 07:00~18:00 이용기준:1회 2시간이내",37.5523819,126.8990343
GIGU007,ABB100,Soccer,여의도지구축구장5,02-3780-0561,"요금:1일 12000원 단체독점 사용시,월간정기사용시 225000원 이용시간:오전6시~오후8시 이용기준:조조시간에한하며 1일 2시간이내사용",37.5250079,126.9134717
GIGU007,ABB100,Soccer,여의도지구축구장4,02-3780-0561,"요금:1일 12000원 단체독점 사용시,월간정기사용시 225000원 이용시간:오전6시~오후8시 이용기준:조조시간에한하며 1일 2시간이내사용",37.5241403,126.9141509
GIGU007,ABB100,Soccer,여의도지구축구장2,02-3780-0561,"요금:1일 12000원 단체독점 사용시,월간정기사용시 225000원 이용시간:오전6시~오후8시 이용기준:조조시간에한하며 1일 2시간이내사용",37.5163879,126.9311592
GIGU007,ABB100,Soccer,여의도지구축구장1,02-3780-0561,"요금:1일 12000원 단체독점 사용시,월간정기사용시 225000원 이용시간:오전6시~오후8시 이용기준:조조시간에한하며 1일 2시간이내사용",37.516428,126.9318254
GIGU004,ABB100,Soccer,잠원지구축구장1,02-3780-0531,"요금:1일 12000원 단체독점 사용시,월간정기사용시 225000원 이용시간:오전6시~오후8시 이용기준:조조시간에한하며 1일 2시간이내사용",37.5256056,127.0166072
GIGU006,ABB100,Soccer,축구장2(한강),02-3780-0551,"요금:1일 12000원 단체독점 사용시,월간정기사용시 225000원 이용시간:오전6시~오후8시 이용기준:조조시간에한하며 1일 2시간이내사용",37.5217571,126.9582748
GIGU011,ABB100,Soccer,망원지구축구장,02-3780-0601,"요금:1일 12000원 단체독점 사용시,월간정기사용시 225000원 이용시간:오전6시~오후8시 이용기준:조조시간에한하며 1일 2시간이내사용",37.5514635,126.9003358
GIGU006,ABB100,Soccer,사단법인차범근축구교실,02-3780-0551,"요금:1일 12000원 단체독점 사용시,월간정기사용시 225000원 이용시간:오전6시~오후8시 이용기준:조조시간에한하며 1일 2시간이내사용",37.5181094,126.9686281
GIGU006,ABB100,Soccer,거북축구장(축구장1),02-3780-0551,"요금:1일 12000원 단체독점 사용시,월간정기사용시 225000원 이용시간:오전6시~오후8시 이용기준:조조시간에한하며 1일 2시간이내사용",37.5179015,126.969588
GIGU007,ABB100,Soccer,여의도지구축구장,02-3780-0561,"요금:1일 12000원 단체독점 사용시,월간정기사용시 225000원 이용시간:오전6시~오후8시 이용기준:조조시간에한하며 1일 2시간이내사용",37.5339756,126.9178937
GIGU005,ABB100,Soccer,반포지구축구장,02-3780-0541,"요금:1일 12000원 단체독점 사용시,월간정기사용시 225000원 이용시간:오전6시~오후8시 이용기준:조조시간에한하며 1일 2시간이내사용",37.5147104,127.0049085
GIGU012,ABB100,Soccer,강서지구축구장,02-3780-0621,"요금:1일 12000원 단체독점 사용시,월간정기사용시 225000원 이용시간:오전6시~오후8시 이용기준:조조시간에한하며 1일 2시간이내사용",37.5835612,126.823801
GIGU001,ABB100,Soccer,잠실지구축구장1,02-3780-0531,"요금:1일 12000원 단체독점 사용시,월간정기사용시 225000원 이용시간:오전6시~오후8시 이용기준:조조시간에한하며 1일 2시간이내사용",37.5220559,127.0979333
GIGU002,ABB100,Soccer,광나루지구축구장3,02-3780-0501,"요금:1일 12000원 단체독점 사용시,월간정기사용시 225000원 이용시간:오전6시~오후8시 이용기준:조조시간에한하며 1일 2시간이내사용",37.5406049,127.1157449
GIGU009,ABB100,Soccer,양화지구축구장1,02-3780-0581,"요금:1일 12000원 단체독점 사용시,월간정기사용시 225000원 이용시간:오전6시~오후8시 이용기준:조조시간에한하며 1일 2시간이내사용",37.5439617,126.8934557
GIGU002,ABB100,Soccer,광나루지구축구장1,02-3780-0501,"요금:1일 12000원 단체독점 사용시,월간정기사용시 225000원 이용시간:오전6시~오후8시 이용기준:조조시간에한하며 1일 2시간이내사용",37.5530147,127.1228412
GIGU006,ABB100,Soccer,이촌지구미니축구장,02-3780-0551,"요금:1일 12000원 단체독점 사용시,월간정기사용시 225000원 이용시간:오전6시~오후8시 이용기준:조조시간에한하며 1일 2시간이내사용",37.518332,126.9688927
GIGU002,ABB100,Soccer,광나루지구축구장2,02-3780-0501,"요금:1일 12000원 단체독점 사용시,월간정기사용시 225000원 이용시간:오전6시~오후8시 이용기준:조조시간에한하며 1일 2시간이내사용",37.5513549,127.1222868
GIGU006,ABB100,Soccer,미니축구장,02-3780-0551,"요금:1일 12000원 단체독점 사용시,월간정기사용시 225000원 이용시간:오전6시~오후8시 이용기준:조조시간에한하며 1일 2시간이내사용",37.5279641,127.0065769
GIGU006,ABB100,Soccer,이촌지구미니축구장,02-3780-0551,"요금:1일 12000원 단체독점 사용시,월간정기사용시 225000원 이용시간:오전6시~오후8시 이용기준:조조시간에한하며 1일 2시간이내사용",37.5185856,126.968598
GIGU011,ABB109,Baseball,망원어린이야구장,02-3780-0601,"요금:1회 8000원 단체독점사용시,월간정기사용시 120000원 이용시간:오전6시~오후8시 이용기준: 조조시간에 한하며 1일 2시간이내사용",37.5467423,126.9069365
GIGU006,ABB109,Baseball,이촌어린이야구장(초지),02-3780-0551,"요금:1회 8000원 단체독점사용시,월간정기사용시 120000원 이용시간:오전6시~오후8시 이용기준: 조조시간에 한하며 1일 2시간이내사용 (공사중)",37.5219518,126.9573069
GIGU002,ABB109,Baseball,광나루어린이야구장,02-3780-0501,"요금:1회 8000원 단체독점사용시,월간정기사용시 120000원 이용시간:오전6시~오후8시 이용기준: 조조시간에 한하며 1일 2시간이내사용",37.5400544,127.1152988
GIGU010,ABB109,Baseball,야구장,02-3780-0501,"요금:1회 8000원 단체독점사용시,월간정기사용시 120000원 이용시간:오전6시~오후8시 이용기준: 조조시간에 한하며 1일 2시간이내사용",37.5677982,126.8748651
GIGU012,AAB104,Gateball,강서지구게이트볼장1,02-3780-0621,NULL,37.5841609,126.8217306
GIGU012,AAB104,Gateball,강서지구게이트볼장3,02-3780-0621,NULL,37.5840197,126.8218838
GIGU012,AAB104,Gateball,강서지구게이트볼장4,02-3780-0621,NULL,37.5841118,126.8220188
GIGU012,AAB104,Gateball,강서지구게이트볼장2,02-3780-0621,NULL,37.5842539,126.8218651
GIGU011,ABB104,Gateball,망원지구게이트볼장1,02-3780-0601,NULL,37.5436006,126.9213649
GIGU006,ABB104,Gateball,이촌지구게이트볼장4,02-3780-0551,NULL,37.5207003,126.9624422
GIGU006,ABB104,Gateball,이촌지구게이트볼장5,02-3780-0551,NULL,37.5206386,126.9626758
GIGU006,ABB104,Gateball,이촌지구게이트볼장3,02-3780-0551,NULL,37.5208202,126.9627589
GIGU006,ABB104,Gateball,이촌지구게이트볼장2,02-3780-0551,NULL,37.52088,126.9625264
GIGU001,ABB104,Gateball,잠실지구게이트볼장3,02-3780-0511,NULL,37.51825,127.0895124
GIGU001,ABB104,Gateball,잠실지구게이트볼장4,02-3780-0511,NULL,37.5181713,127.0892369
GIGU001,ABB104,Gateball,잠실지구게이트볼장2,02-3780-0511,NULL,37.5183849,127.0891404
GIGU001,ABB104,Gateball,잠실지구게이트볼장1,02-3780-0511,NULL,37.5184631,127.0894092
GIGU002,ABB104,Gateball,광나루지구게이트볼장4,02-3780-0501,NULL,37.5430114,127.1189492
GIGU002,ABB104,Gateball,광나루지구게이트볼장3,02-3780-0501,NULL,37.5431902,127.119049
GIGU002,ABB104,Gateball,광나루지구게이트볼장2,02-3780-0501,NULL,37.5433459,127.1191438
GIGU002,ABB104,Gateball,광나루지구게이트볼장1,02-3780-0501,NULL,37.5435211,127.1192278
GIGU011,ABB104,Gateball,망원지구게이트볼장2,02-3780-0601,NULL,37.5439313,126.9220276
GIGU005,ABB103,Basketball,반포농구장4,02-3780-0541,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5140342,127.0042479
GIGU005,ABB103,Basketball,반포농구장5,02-3780-0541,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5141766,127.0040974
GIGU005,ABB103,Basketball,반포농구장2,02-3780-0541,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5083713,126.9934022
GIGU003,ABB103,Basketball,뚝섬농구장2,02-3780-0521,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5275963,127.0770328
GIGU009,ABB103,Basketball,양화농구장2,02-3780-0581,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5438096,126.8941734
GIGU009,ABB103,Basketball,양화농구장1,02-3780-0581,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5437286,126.8942991
GIGU007,ABB103,Basketball,여의도농구장4,02-3780-0561,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5246818,126.9142374
GIGU002,ABB103,Basketball,광나루농구장1,02-3780-0501,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5538682,127.1231011
GIGU002,ABB103,Basketball,광나루농구장2,02-3780-0501,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5538262,127.1232652
GIGU012,ABB103,Basketball,강서농구장2,02-3780-0621,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5829677,126.824818
GIGU012,ABB103,Basketball,강서농구장1,02-3780-0621,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5828283,126.8247175
GIGU007,ABB103,Basketball,여의도농구장2,02-3780-0561,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5164686,126.9327444
GIGU011,ABB103,Basketball,망원농구장4,02-3780-0601,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5534697,126.8973398
GIGU011,ABB103,Basketball,망원농구장3,02-3780-0601,"요금:1일 4000원 단체독점사용시,월간 정기사용시 75000원 이용시간:3월~9월 06:00시~20:00시 10월~익년2월:07:00시~18:00시 이용조건:1회 2시간이내",37.5536124,126.8971342
